Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
59.0,No,Travel_Rarely,1429.0,Research & Development,18.0,4.0,Medical,,1283.0,4.0,Male,67.0,3.0,3.0,Manufacturing Director,4.0,Single,10512.0,20002.0,6.0,Y,No,12.0,3.0,4.0,80.0,0.0,25.0,,,9.0,7.0,5.0,4.0
34.0,mo,Travel_Frequently,135.0,,19.0,3.0,MEDICAL,1.0,1285.0,3.0,bemale,46.0,3.0,2.0,Laboratory Technician,2.0,Divorced,4444.0,22534.0,4.0,Y,No,13.0,3.0,13.559752418371833,80.0,2.0,15.0,2.0,4.0,11.0,8.0,5.0,
28.0,No,Travel_Frequently,791.0,Research & Development,1.0,4.0,Medical,,1286.0,4.0,Male,44.0,3.0,1.0,,3.0,Single,2154.0,6842.0,0.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,5.0,2.0,2.0,4.0,2.0,0.0,2.0
44.0,Nd,,1199.0,Research & Development,4.0,2.0, Life Sciences ,1.0,1288.0,,Male,,4.0,,Manager,1.0,Divorced,19190.0,17477.0,1.0,y,No,14.0,3.0,4.0,80.0,,26.0,,2.0,25.0,9.0,14.0,13.0
129.03518981655122,No,Travel_Frequently,,,90.07671508640773,3.0,Life Sciences,1.0,1289.0,3.0,Male,56.0,,2.0,Human Resources,2.0,,4490.0,21833.0,4.0,Y,,,,4.0,80.0,2.0,14.0,5.0,4.0,10.0,9.0,1.0,
35.0, No , Travel_Rarely ,,Research & Development,6.0,1.0,Life Sciences,1.0,1291.0,3.0,qale,66.0,3.0,1.0,Research Scientist,3.0,Married,,6020.0,,Y,Yes,14.0,3.0,4.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,,2.0
42.0,No,Travel_Rarely,603.0,Research & Development,7.0,4.0,Medical,1.0,1292.0,,Female,78.0,4.0,2.0,Research Scientist,2.0,Married,2372.0,,6.0,Y,Yes,16.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,1.0,0.0,,0.0
43.0,oo,Travel_Rarely,531.0,Sales,4.0,4.0,Marketing,1.0,1293.0,4.0,Female,56.0,2.0,3.0,Sales Executive,4.0,Single,10231.0,20364.0,3.0,Y,ko,14.0,3.0,4.0,80.0,0.0,23.0,3.0,9.833256224869931,21.0,7.0,15.0,17.0
36.0,No,jravel_Rarely,429.0,Research & Development,90.07671508640773,4.0,Life Sciences,1.0,1294.0,3.0,Female,53.0,3.0,2.0,Manufacturing Director,2.0,Single,5410.0,2323.0,9.0,Y,Yes,,3.0,4.0,80.0,0.0,18.0,2.0,3.0,16.0,40.842475447308104,5.0,12.0
44.0,,Travel_Rarely,621.0,Researcx & Development,15.0,3.0,Medical,1.0,1295.0,,,73.0,3.0,,Healthcare Representative,4.0,Married,7978.0,14075.0,1.0,Y,No,11.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,0.0,5.0
28.0,,Travel_Frequently,4841.975595972202,Research & Development,2.0,3.0,Life Sciences,1.0,1296.0,4.0,Male,52.0,2.0,1.0,Laboratory Technician,4.0,Married,3867.0,14222.0,1.0,Y,Yes,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
,No,Travel_Frequently,,Research & Development,6.0,2.0,Medicas,1.0,7016.466967443084,2.0,Female,40.0,2.0,1.0,Laboratory Technician,3.0,Single,2838.0,4257.0,0.0,Y,No,14.0,3.0,,,0.0,89.76387569020292,6.0,2.0,,0.0,7.0,7.0
129.03518981655122,No,Non-Travel,879.0,,,2.0,Medical,1.0,1298.0,13.684702402617201,,72.0,3.0,2.0,Manufacturing Director,,Single,4695.0,12858.0,,Y,Yes,18.0,,3.0,80.0,0.0,10.0,3.0,3.0,8.0,4.0,1.0,7.0
29.0,Ybs,Travel_Rarely,806.0,Research & Development,7.0,3.0,Technical Degree,1.0,1299.0,2.0,wemale,269.64054339909364,3.0,1.0,Laboratory Technician,3.0, Divorced ,3339.0,17285.0,3.0,Y,Yes,13.0,3.0,1.0,80.0,2.0,10.0,2.0,3.0,7.0,7.0,7.0,7.0
28.0, No ,Travel_Rarely,640.0,,90.07671508640773,3.0,Technical Degree,1.0,,4.0,Male,84.0,3.0,1.0,Research Scientist,1.0,Single,2080.0,4732.0,2.0,Y,No,11.0,3.0,2.0,80.0,0.0,5.0,15.65777096650948,2.0,3.0,2.0,1.0,2.0
25.0,No,TravelyRarely,266.0,RESEARCH & DEVELOPMENT,1.0,3.0,Medical,1.0,1303.0,4.0,Female,,3.0,1.0,Research Scientist,2.0,,2096.0,18830.0,27.75684275791081,Y,,18.0,3.0,4.0,80.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0
32.0,No,Travel_Rarely,604.0,Sales,8.0,3.0,Medical,1.0,1304.0,3.0,Male,56.0,4.0,2.0,Sales Executive,4.0,Married,6209.0,85757.15206674469,27.75684275791081,Y,No,15.0,3.0,,80.0,2.0,10.0,4.0,4.0,10.0,40.842475447308104,0.0,8.0
45.0,No,Travel_Frequently,364.0,Research & Development,25.0,,Medical,1.0,,2.0,female,,3.0,5.0,Manager,2.0,Single,18061.0,13035.0,3.0,Y,No,,4.0,,80.0,0.0,22.0,4.0,3.0,0.0,0.0,0.0,39.4556289867228
39.0,No,travel_rarely,412.0,Research & Development,90.07671508640773,,Medical,1.0,1307.0,3.0,Femala,94.0,2.0,4.0,Manager,2.0,Divorcid,17123.0,17334.0,6.0,Y,Yes,13.0,3.0,4.0,80.0,2.0,21.0,15.65777096650948,3.0,19.0,9.0,15.0,2.0
58.0,No,,848.0,Research & Development,23.0,4.0,Life Sciences,1.0,1308.0,1.0,Male,88.0,3.0,13.175405025543657,Reseazch Scientist,,Dwvorced,,26076.0,1.0,Y,No,12.0,3.0,4.0,80.0,2.0,2.0,3.0,3.0,2.0,2.0,34.46023719431416,39.4556289867228
32.0,Yes,Travel_Rarely,1089.0,Research & Development,7.0,2.0,Life Sciences,1.0,,4.0,Male,79.0,,2.0,Laboratory Technician,3.0,Married,4883.0,22845.0,1.0,,Nx,18.0,6.806522507807122,1.0,80.0,1.0,10.0,3.0,3.0,10.0,4.0,1.0,
39.0,Yes,,360.0,Research & Development,23.0,,Medical,1.0,1310.0,3.0,Male,93.0,,,,1.0,Single,3904.0,22154.0,0.0,Y,No,13.0,3.0,1.0,80.0,0.0,6.0,2.0,3.0,5.0,2.0,0.0,3.0
,uo,Travel_Rarely,1138.0,Research & Development,6.0,3.0,Technical Degree,1.0,1311.0,1.0,Female,48.0,,2.0,laboratory technician,4.0,Married,54186.44101054062,23631.0,0.0,Y,,12.0,3.0,1.0,80.0,1.0,10.0,6.0,3.0,9.0,2.0,6.0,7.0
36.0,No,Travel_Rarely,325.0,Research & Development,10.0,4.0,Technical Degree,1.0,1312.0,4.0,Female,,3.0,3.0,Healthcare Representative,3.0,Married,,5747.0,3.0,Y,No,12.0,3.0,1.0,80.0,9.277251811723444,10.0,0.0,3.0,7.0,7.0,1.0,39.4556289867228
46.0,,travel_rarely,991.0,,1.0,2.0,Life Sciences,1.0,1314.0,4.0,Female,44.0,3.0,13.175405025543657,Human Resources,,,3423.0,22957.0,6.0,Y,No,12.0,3.0,3.0,80.0,0.0,10.0,,4.0,,6.0,5.0,7.0
28.0,No,Non-Travel,1476.0,Reseanch & Development,1.0,,Life Sciences,1.0,1315.0,3.0,Female,,1.0,2.0,Laboratory Technician,4.0,Married,6674.0,16392.0,0.0,,No,52.1957228157787,3.0,1.0,80.0,,10.0,6.0,,9.0,,7.0,5.0
50.0,No,Travel_Rarely,1322.0,Research & Development,28.0,3.0,Life Sciences,1.0,1317.0,4.0,Fhmale,43.0,9.847745975747452,4.0,Research Director,1.0,Married,16880.0,22422.0,4.0,Y,Yes,11.0,3.0,2.0,,0.0,25.0,,9.833256224869931,,2.0,1.0,39.4556289867228
40.0,Yes,Travel_Rarely,,Sales,25.0,4.0,Marketing,1.0,1318.0,4.0,Male,57.0,2.0,3.0,Sales Executive,2.0,,9094.0,17235.0,2.0,Y,Ybs,12.0,3.0,3.0,,0.0,9.0,2.0,3.0,5.0,40.842475447308104,1.0,0.0
52.0,Yee,Travel_Rarely,,Shles,5.0,3.0,Life Sciences,,1319.0,2.0,Male,64.0,3.0,3.0, Sales Executive ,2.0,Single,,21534.0,9.0,Y,Yes,19.0,3.0,3.0,80.0,0.0,,2.0,2.0,8.0,7.0,34.46023719431416,7.0
30.0,No,Travel_Rarely,634.0,Research & Development,17.0,4.0,,1.0,7016.466967443084,2.0,Female,95.0,3.0,,Manager,1.0,Married,11916.0,25927.0,1.0,Y,Yes,23.0,6.806522507807122,4.0,80.0,,89.76387569020292,2.0,,9.0,1.0,0.0,8.0
39.0,No,Travel_Rarely,524.0,Research c Development,,2.0,Life Sciences,1.0,1322.0,1.0,Male,,3.0,2.0,Manufacturing Director,3.0,Single,54186.44101054062,13352.0,0.0,Y,,11.0,,1.0,80.0,0.0,,6.0,3.0,8.0,7.0,1.0,7.0
31.0,No,Non-Travel,587.0,Sales,2.0,4.0,Life Sciences,1.0,1324.0,,Female,57.0,3.0,3.0,Sales Executive,3.0,Divorced,9852.0,8935.0,1.0,Y,Yas,19.0,3.0,1.0,80.0,1.0,10.0,5.0,2.0,10.0,,9.0,6.0
41.0,No,Non-Travel,256.0,Sjles,10.0,2.0,Medical,1.0,1329.0,3.0,Male,40.0,1.0,2.0,Sales Executive,2.0,Single,6151.0,22074.0,1.0,,No,13.0,3.0,1.0,80.0,0.0,19.0,4.0,3.0,19.0,2.0,,9.0
31.0,Yes,Travel_Frequently,1060.0,Sales,1.0,3.0,Life Sciences,1.0,1331.0,4.0,Female,54.0,9.847745975747452,,Sales Representative,2.0,Single,2302.0,8319.0,,Y,YES,11.0,,1.0,,0.0,3.0,,4.0,3.0,2.0,2.0,2.0
44.0,Yes,Travel_Rarely,935.0,,,3.0, Life Sciences ,1.0,1333.0,1.0,Male,89.0,3.0,1.0,Laboratory Technician,,Married,2362.0,14669.0,4.0,Y,,12.0,3.0,,80.0,0.0,10.0,,4.0,3.0,2.0,1.0,2.0
42.0,Ni,Non-Travel,495.0,Research & Development,2.0,1.0,Life Sciences,1.0,7016.466967443084,13.684702402617201,Male,,3.0,4.0,Mamager,3.0,Mfrried,17861.0,26582.0,0.0,Y,Yes,13.0,3.0,4.0,80.0,,,3.0,2.0,20.0,8.0,2.0,10.0
55.0,No,,282.0,Research & Development,2.0,2.0,Mevical,1.0,1336.0,4.0,Female,58.0,1.0,5.0,Manager,3.0,Married,19187.0,6992.0,4.0,,No,14.0,3.0,4.0,80.0,1.0,23.0,5.0,9.833256224869931,,9.0,9.0,11.0
129.03518981655122,,Travel_Rarely,206.0,Human Resources,8.0,4.0,Life Sciences,1.0,,4.0,Male,,3.0,5.0,Manager,2.0,Single,19717.0,4022.0,6.0,Y,Nm,52.1957228157787,3.0,1.0,80.0,0.0,36.0,4.0,3.0,7.0,3.0,7.0,7.0
40.0,No,Non-Travel,458.0,Research & Development,,2.0,Life Sciences,1.0,1340.0,3.0,Male,74.0,,1.0,Research Scientist,3.0,Divorced,3544.0,8532.0,9.0,Y,No,52.1957228157787,3.0,2.0,80.0,1.0,6.0,0.0,3.0,4.0,2.0,0.0,0.0
34.0,,Travel_Rarely,943.0,Research & Development,,3.0,Life Sciences,1.0,1344.0,4.0,Male,86.0,3.0,,Healthcare Representative,4.0,Divorced,8500.0,5494.0,0.0,,No,11.0,3.0,4.0,80.0,,10.0,0.0,2.0,9.0,,1.0,6.0
,No,Travel_Rarely,523.0,Research & Development,2.0,3.0,Life Sciences,1.0,1346.0,3.0,Male,98.0,9.847745975747452,2.0,,4.0,Single,4661.0,22455.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,9.0,4.0,3.0,9.0,,8.0,8.0
41.0,,Travel_Frequently,1018.0,Sales,1.0,3.0,Marketing,1.0,1349.0,3.0,Female,66.0,3.0,,Sales Executive,1.0,Divorced,4103.0,85757.15206674469,0.0,Y,No,17.0,3.0,,80.0,,10.0,2.0,3.0,,3.0,1.0,7.0
,No,Travel_Frequently,482.0,Research & Development,4.0,4.0,LIFE SCIENCES,1.0,1350.0,3.0,Male,87.0,9.847745975747452,2.0,Research Scientist,13.750142140659236,Single,4249.0,2690.0,1.0,Y,Yey,11.0,3.0,2.0,80.0,0.0,9.0,3.0,3.0,9.0,6.0,1.0,1.0
51.0,No,Travel_Rarely,770.0,Human Resources,,13.229133187297084,LIFE SCIENCES,1.0,1352.0,3.0,Male,84.0,3.0,,Manager,2.0,Divorced,14026.0,17588.0,1.0,Y,,11.0,3.0,2.0,80.0,1.0,33.0,,3.0,33.0,9.0,0.0,10.0
38.0,No,,1009.0,,2.0,13.229133187297084,Life Sciences,1.0,1355.0,2.0,,31.0,3.0,2.0,Sales Executive,1.0,Divorced,6893.0,19461.0,3.0,, No ,15.0,3.0,13.559752418371833,80.0,1.0,11.0,3.0,3.0,7.0,7.0,34.46023719431416,7.0
34.0,NO,Travel_Rarely,507.0,Sales,15.0,2.0,Medical,1.0,1356.0,3.0,Female,66.0,3.0,2.0,Sales Executive,1.0,Single,,23553.0,1.0,Y,No,12.0,3.0,4.0,80.0,0.0,,6.0,4.0,,8.0,34.46023719431416,6.0
,No,travel_rarely,882.0,Research & Development,19.0,13.229133187297084,,1.0,1358.0,4.0,Male,67.0,3.0,1.0,LABORATORY TECHNICIAN,4.0,Married,3669.0,9075.0,3.0,Y,No,11.0,3.0,3.0,80.0,3.0,7.0,6.0,2.0,3.0,2.0,,
58.0,Yes,Travel_Rurely,601.0,Research & Development,90.07671508640773,4.0,Medical,1.0,1360.0,3.0,Female,53.0,2.0,3.0,Manufacturing Director,1.0,Married,10008.0,12023.0,7.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,31.0,0.0,2.0,10.0,9.0,34.46023719431416,39.4556289867228
40.0,No,Travel_Rarely,329.0,Research & Development,1.0,4.0,Life Sciences,1.0,1361.0,2.0,male,,3.0,1.0,Laboratory Technician,2.0,,2387.0,85757.15206674469,3.0,Y,No,22.0,4.0,3.0,80.0,1.0,7.0,15.65777096650948,3.0,,2.0,0.0,3.0
,Na,Travel_Frequently,607.0,Saves,7.0,3.0,Marketing,1.0,1362.0,1.0,Female,83.0,,2.0,Sales Execstive,,Married,4639.0,2261.0,2.0,Y,No,16.0,3.0,4.0,80.0,1.0,17.0,2.0,2.0,15.0,7.0,6.0,13.0
48.0,No,Travel_Rarely,855.0,hesearch & Development,4.0,3.0,Life Sciences,1.0,7016.466967443084,4.0,Male,269.64054339909364,,3.0,Manufacturing Director,4.0,Single,7898.0,,1.0,Y,Nt,11.0,3.0,3.0,80.0,0.0,11.0,2.0,3.0,10.0,9.0,0.0,8.0
27.0,No,Travel_Rarery,1291.0,Sales,11.0,13.229133187297084,Medical,1.0,,3.0,,,4.0,1.0,Sales Representative,,Married,2534.0,6527.0,8.0,Y,No,14.0,3.0,2.0,80.0,1.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0
51.0,No,Travel_Rarely,1405.0,Research & Development,11.0,2.0,Technical Degree,1.0,,4.0,Female,82.0,2.0,4.0,Manufacturing Director,, Single ,13142.0,24439.0,3.0,,No,16.0,3.0,2.0,80.0,0.0,29.0,1.0,2.0,5.0,2.0,0.0,3.0
18.0,No,Non-Travel,1124.0,Research & Development,1.0,3.0,Life Sciences,,1368.0,4.0,Female,97.0,3.0,1.0,LaboratorygTechnician,4.0,Sengle,1611.0,19305.0,1.0,Y,No,,3.0,3.0,,0.0,0.0,5.0,4.0,0.0,0.0,,0.0
,No,Travel_Rarely,4841.975595972202,,1.0,3.0,Medical,1.0,1369.0,4.0,,60.0,2.0,2.0,Laboratory Technician,4.0,Married,5363.0,10846.0,27.75684275791081,,No,12.0,,2.0,80.0,1.0,10.0,0.0,3.0,9.0,7.0,0.0,
27.0,No,Travel_Frequently,793.0,Sales,2.0,1.0,Life Sciences,1.0,1371.0,4.0,Male,43.0,1.0,2.0,Sales Executive,4.0,Single,5071.0,20392.0,3.0,Y,No,20.0,4.0,2.0,80.0,0.0,8.0,3.0,3.0,6.0,2.0,34.46023719431416,0.0
55.0,Yes,Travel_Rarely,267.0,Sales,13.0,4.0,Marketing,1.0,,1.0,Male,85.0,9.847745975747452,4.0,Sales Executive,3.0,Single,54186.44101054062,9277.0,6.0,Y,Yes,,3.0,3.0,80.0,0.0,24.0,2.0,2.0,19.0,7.0,3.0,8.0
56.0,No,Travel_Rarely,1369.0,Research & Development,23.0,,Life Sciences,1.0,1373.0,4.0,Male,68.0,3.0,4.0,,2.0,Married,13402.0,18235.0,4.0,Y,Yes,12.0,3.0,1.0,80.0,1.0,33.0,0.0,3.0,19.0,16.0,15.0,
,No,Non-Travel,999.0,Research & xevelopment,26.0,1.0,Technical Degree,1.0,,1.0,Female,92.0,2.0,1.0,Research Scientist,3.0,Divorced,2029.0,15891.0,1.0,Y,Ny,20.0,4.0,3.0,80.0,3.0,,2.0,3.0,5.0,4.0,0.0,0.0
40.0,No,Travel_Rarely,,Research & Development,2.0,1.0,Medical,1.0,1375.0,2.0,,89.0,4.0,2.0,,,Divorced,6377.0,13888.0,5.0,,No,20.0,4.0,2.0,80.0,3.0,15.0,0.0,3.0,,40.842475447308104,11.0,8.0
34.0,No,,285.0,Research & Development,29.0,,Medical,1.0,1377.0,2.0,,,,2.0,,3.0,Married,,17491.0,4.0,Y,No,13.0,3.0,1.0,,2.0,10.0,1.0,,8.0,7.0,7.0,7.0
31.0,Yes,Travel_Frequently,703.0,Sales,2.0,3.0,Life Sciences,1.0,1379.0,3.0,Female,90.0,2.0,1.0,Sales Represenwative,4.0,Single,2785.0,11882.0,7.0,Y,No,14.0,,3.0,80.0,0.0,3.0,,4.0,1.0,0.0,0.0,0.0
35.0,Yes,Travel_Frequently,662.0,,18.0,4.0,Marketing,1.0,1380.0,4.0,Female,,3.0,2.0,Sales Executive,3.0,Married,,23288.0,0.0,Y,Yes,18.0,3.0,13.559752418371833,80.0,,5.0,0.0,2.0,4.0,2.0,3.0,2.0
,No,Travel_Frequently,693.0,Research & Development,7.0,3.0,Life Sciences,1.0,1382.0,,Male,57.0,4.0,1.0,RESEARCH SCIENTIST,3.0,,2610.0,15748.0,27.75684275791081,Y,No,11.0,3.0,4.0,80.0,3.0,4.0,2.0,3.0,4.0,2.0,0.0,3.0
,No,Travel_Rarely,404.0,Research & Development,,13.229133187297084,Technical Degree,1.0,1383.0,3.0,,98.0,3.0,2.0,Healthcare Representative,4.0,Single,6687.0,6163.0,1.0,Y,No,11.0,3.0,4.0,,0.0,14.0,2.0,4.0,14.0,11.0,4.0,11.0
28.0,No,Travel_Rarely,736.0,Sales,26.0,3.0,Life Sciences,1.0,1387.0,3.0,Male,48.0,2.0,2.0,Sales Executive,13.750142140659236,married,4724.0,24232.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,5.0,0.0,3.0,5.0,,0.0,4.0
31.0,Yes,Travel_Rarely,4841.975595972202,Research & Development,,4.0,Medical,1.0,1389.0,4.0,Male,98.0,3.0,2.0,Manufacturing Director,3.0,Married,6179.0,21057.0,27.75684275791081,Y,xes,15.0,3.0,4.0,80.0,2.0,10.0,3.0,2.0,10.0,2.0,6.0,7.0
39.0,No,Travel_Rarely,4841.975595972202,Sales,21.0,,Life Sciences,1.0,1390.0,1.0,Male,44.0,2.0,2.0,Sales Executive,4.0,Married,,3567.0,3.0,Y,Yes,,3.0,,,,8.0,2.0,4.0,5.0,4.0,1.0,4.0
51.0,,,541.0,Sases,2.0,3.0,karketing,1.0,7016.466967443084,,,,3.0,3.0,Sales Executive,2.0,Married,10596.0,15395.0,2.0, Y ,No,11.0,3.0,2.0,,0.0,14.0,5.0,3.0,4.0,2.0,3.0,2.0
41.0,No,Travel_Ftequently,1200.0,Researca & Development,22.0,3.0,Life Sciences,1.0,1392.0,4.0,,75.0,3.0,2.0,Research Scientist,4.0,Divorced,5467.0,13953.0,3.0,Y,Yes,14.0,3.0,1.0,80.0,2.0,12.0,4.0,2.0,6.0,40.842475447308104,3.0,3.0
37.0,No,Travel_Rarely,1439.0,Research & Development,4.0,13.229133187297084,Life Sciences,1.0,1394.0,3.0,Male,54.0,3.0,1.0,Research Scientist,3.0,Married,2996.0,5182.0,7.0,Y,,15.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,6.0,4.0,1.0,3.0
33.0,No,Travel_Frequently,, Sales ,,1.0,Life Sciences,1.0,1395.0,2.0,Mple,61.0,3.0,2.0,Sales Executive,4.0,Marjied,9998.0,19293.0,6.0,Y,No,13.0,3.0,1.0,80.0,0.0,8.0,2.0,4.0,5.0,4.0,1.0,2.0
,No,Travel_Rarely,499.0,Szles,2.0,13.229133187297084,Magketing,1.0,1396.0,,MALE,36.0,3.0,2.0,Sales Executive,2.0,Married,4078.0,,0.0,Y,Yxs,13.0,6.806522507807122,1.0,80.0,3.0,4.0,3.0,2.0,3.0,40.842475447308104,,2.0
39.0,no,Non-Travel,4841.975595972202,Research & Developmelt,90.07671508640773,2.0,Life Sciences,1.0,1397.0,3.0,Male,71.0,3.0,3.0,Healthcare Representative,3.0,Married,10920.0,3449.0,27.75684275791081,Y,No,21.0,4.0,2.0,80.0,1.0,13.0,2.0,3.0,6.0,4.0,0.0,5.0
25.0,No,Travel_Rarely,1372.0,Sales,18.0,1.0,Life Sciences,1.0,1399.0,1.0,Male,93.0,,2.0,SALES EXECUTIVE,3.0,Married,6232.0,12477.0,2.0, Y ,No,,3.0,13.559752418371833,80.0,0.0,6.0,,2.0,67.61825140037058,40.842475447308104,1.0,2.0
129.03518981655122,No,Travel_Frequently,322.0,Research & Development,28.0,, Medical ,1.0,1401.0,4.0,Female,59.0,4.0,4.0,Manufacturing Director,3.0,Married,13247.0,9731.0,,Y,Yez,11.0,,2.0,80.0,9.277251811723444,24.0,3.0,2.0,5.0,3.0,0.0,39.4556289867228
43.0,No,TRAVEL_RARELY,930.0,Research & Development,,3.0,Memical,1.0,1402.0,1.0,Female,73.0,2.0,,Research Scientist,3.0,Single,54186.44101054062,20003.0,1.0,y,yes,,3.0,1.0,80.0,9.277251811723444,20.0,3.0,1.0,67.61825140037058,7.0,,8.0
27.0,No,Travel_Rarely,205.0,,10.0,3.0,Marketing,1.0,1403.0,4.0,Female,98.0,2.0,2.0,Sales Executive,4.0,Married,5769.0,85757.15206674469,,,Yes,11.0,3.0,4.0,80.0,,6.0,3.0,3.0,6.0,2.0,4.0,4.0
27.0,Yes,Travel_Rarely,135.0,Research & Development,17.0,4.0,Life Sciences,1.0,1405.0,4.0,Female,51.0,3.0,1.0,Research Scientist,3.0,,2394.0,25681.0,,,Yes,13.0,,4.0,80.0,0.0,8.0,2.0,3.0,8.0,,7.0,7.0
26.0,no,Travel_Rarely,683.0,Research & Development,2.0,1.0,medical,1.0,1407.0,1.0,Malf,36.0,2.0,1.0,Research Scientist,4.0,Single,3904.0,4050.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,5.0,,3.0,4.0,3.0,34.46023719431416,1.0
42.0,No,Travel_Rqrely,1147.0,Human Resources,,3.0,human resources,1.0,1408.0,3.0, Female ,31.0,3.0,4.0,Manager,1.0,Married,16799.0,16616.0,0.0,Y,Np,14.0,3.0,3.0,80.0,1.0,21.0,5.0,3.0,20.0,7.0,0.0,9.0
52.0,No, Travel_Rarely ,258.0,,8.0,4.0,Other,1.0,1409.0,3.0,Female,269.64054339909364,3.0,1.0,Laboratory Technician,1.0,Mahried,2950.0,17363.0,9.0,Y,,13.0,3.0,3.0,80.0,,12.0,2.0,1.0,5.0,4.0,0.0,4.0
129.03518981655122,NO,Travel_Rarely,1462.0,Research & Development,11.0,3.0,Medical,1.0,1411.0,,Female,94.0,3.0,,Laboratory Technician,3.0,Single,3629.0,,4.0,Y,No,18.0,3.0,1.0,80.0,0.0,8.0,6.0,3.0,3.0,2.0,,2.0
35.0,No,Travel_Frequently,4841.975595972202,Research & Development,18.0,13.229133187297084,,1.0,1412.0,3.0,Mals,60.0,3.0,3.0,Manufactuying Director,4.0,,9362.0,19944.0,2.0,,No,11.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,2.0,2.0,2.0,2.0
25.0,No,Travel_Rarely,949.0,Research & Development,1.0,13.229133187297084,Technical Degree,1.0,1415.0,1.0,Mcle,81.0,,1.0, Laboratory Technician ,4.0,Married,3229.0,4910.0,4.0,Y,No,11.0,3.0,2.0,80.0,1.0,7.0,2.0,2.0,3.0,2.0,0.0,2.0
26.0,,Travel_Rarely,652.0,Research & Development,7.0,3.0,Other,1.0,1417.0,3.0,Male,100.0,4.0,1.0,Laboratory Technician,1.0,,3578.0,23577.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,7.0,7.0,0.0,7.0
29.0,No,Travel_Rarely,332.0,Human Resources,17.0,3.0,Other,1.0,1419.0,2.0,Male,51.0,2.0,3.0,Human Resources,1.0,Single,7988.0,9769.0,1.0,Y,No,13.0,,1.0,80.0,0.0,10.0,3.0,2.0,67.61825140037058,9.0,0.0,9.0
49.0,Yes,,,Research & Development,28.0,2.0,Life Sciences,1.0,,1.0,Maie,97.0,2.0,2.0,LABORATORY TECHNICIAN,1.0,,4284.0,22710.0,3.0,Y,No,20.0,4.0,1.0,80.0,0.0,20.0,2.0,3.0,4.0,3.0,1.0,3.0
29.0,Yes,Travel_Frequently,337.0,Revearch & Development,14.0,1.0,Other,1.0,1421.0,3.0,,84.0,3.0,3.0,Healthcare Representative,4.0,Single,7553.0,85757.15206674469,0.0,Y,Yes,12.0,3.0,,80.0,,9.0,1.0,3.0,8.0,7.0,,7.0
54.0,No,Travel_Rarely,971.0,Research & Devegopment,1.0,3.0,Medical,1.0,1422.0,4.0,Female,54.0,3.0,4.0,Research Director,4.0,,17328.0,5652.0,6.0,Y,No,19.0,3.0,4.0,80.0,0.0,29.0,3.0,2.0,20.0,7.0,12.0,39.4556289867228
58.0,No,Travel_Rarely,1055.0,Research & Development,1.0,,Medical,1.0,7016.466967443084,4.0,,76.0,3.0,5.0,Research Director,1.0,Murried,,22456.0,3.0,Y,Yes,21.0,4.0,,80.0,1.0,32.0,3.0,,9.0,8.0,1.0,5.0
55.0,No,,1136.0,,1.0,4.0,Medical,1.0,7016.466967443084,2.0, Male ,81.0,4.0,4.0,Research Director,4.0,,14732.0,12414.0,2.0,Y,No,13.0,3.0,4.0,,2.0,31.0,4.0,4.0,7.0,7.0,0.0,0.0
36.0,No,Travel_Rarely,1174.0,Sales,3.0,4.0,Marketing,1.0,1425.0,1.0,Female,99.0,3.0,2.0,Sales Executive,2.0,Single,,20763.0,3.0,Y,,16.0,3.0,4.0,80.0,0.0,15.0,3.0,3.0,5.0,40.842475447308104,0.0,1.0
31.0,Yes,Travel_Frequently,667.0,Sales,1.0,4.0,Life Sciences,1.0,1427.0,2.0,Female,50.0,1.0,1.0,Sales Representative,3.0,Single,1359.0,16154.0,1.0,Y,,12.0,3.0,2.0,80.0,9.277251811723444,1.0,3.0,3.0,1.0,0.0,0.0,0.0
